Row;SYN-based;DATA-based;ACK-based
80.244.208.7880.244.208.95;0;1;1
82.112.96.178193.151.86.167;1;1;1
185.8.179.38178.21.17.25;1;1;1
144.223.44.42211.118.180.165;1;1;1
213.248.75.110195.206.24.70;1;1;1
129.250.7.67129.250.6.98;1;1;1
213.155.130.10180.91.245.159;1;1;1
216.80.5.51208.95.31.94;1;1;1
130.117.14.15489.149.181.138;1;1;1
185.41.215.245185.41.215.226;1;1;1
38.142.66.242208.100.32.78;1;1;1
87.236.158.14587.236.154.174;1;1;1
153.149.221.14180.37.200.102;1;0;1
62.115.121.11980.91.250.71;1;1;1
154.54.5.2154.54.25.142;1;1;1
87.215.31.66217.149.207.132;1;1;1
130.117.1.117149.14.156.195;1;1;1
78.153.231.12337.110.198.122;1;1;1
67.16.191.158204.246.203.226;1;1;1
154.54.60.250149.6.70.66;1;1;1
64.125.26.24564.125.28.66;1;1;1
4.14.33.82204.75.97.42;1;1;1
130.117.48.146149.11.166.210;1;1;1
80.246.207.22580.84.254.74;1;0;1
12.122.2.5312.122.28.77;1;1;1
154.25.8.254149.6.58.178;1;1;1
62.115.144.7587.246.183.18;1;1;1
80.255.14.8181.95.15.130;1;1;1
68.85.158.9496.124.172.162;1;1;1
84.116.137.1084.116.229.242;1;1;1
217.173.224.82193.17.79.228;1;1;1
154.54.37.30130.117.0.30;1;1;1
66.249.94.153216.239.59.155;1;1;0
154.54.58.14154.54.60.17;1;1;1
149.6.190.12294.125.120.135;1;1;1
154.54.3.7038.19.140.138;1;1;1
91.103.0.21391.103.0.53;1;1;1
90.147.80.226193.206.132.90;1;1;1
12.122.2.20212.122.2.229;1;1;1
217.29.66.85195.96.203.35;1;1;1
198.206.164.189104.44.225.194;1;1;1
184.105.48.20269.39.68.83;1;1;1
154.54.59.85130.117.3.138;1;1;1
138.187.129.243138.187.135.37;1;1;1
178.21.17.237.46.123.253;1;1;1
83.231.148.1991.186.5.250;1;1;1
93.91.144.182185.52.172.37;1;0;1
130.117.15.7080.231.153.14;1;1;1
129.250.3.5583.231.213.114;1;1;1
78.5.223.186185.95.240.10;1;1;1
23.57.99.24372.52.1.155;1;1;1
83.167.55.5083.167.56.154;1;1;1
154.54.59.85154.54.58.246;1;1;1
213.192.26.166217.198.113.210;1;1;1
129.250.6.237129.250.2.119;1;1;0
83.167.55.10546.255.177.59;1;1;1
216.218.213.98192.243.214.12;1;1;1
130.117.15.70195.219.87.9;1;1;1
38.32.68.130199.180.152.18;1;1;1
84.116.217.23895.77.115.150;1;1;1
212.23.142.217212.23.142.229;1;1;1
212.74.80.22984.14.212.26;1;1;1
81.95.2.1385.56.18.69;1;1;1
81.95.2.1385.56.18.68;1;1;1
213.207.11.76194.69.28.246;1;1;1
130.117.49.42149.6.161.186;1;1;1
199.187.245.5199.187.245.58;1;1;1
154.54.38.158154.54.37.238;1;1;1
141.136.101.154141.0.192.46;1;1;1
217.29.66.11687.245.233.124;1;1;1
217.29.66.11687.245.233.122;1;1;1
62.40.98.38193.203.0.154;1;1;1
84.15.3.8346.166.166.12;1;1;1
129.250.3.189129.250.6.49;1;1;1
134.222.89.27205.157.82.7;0;1;1
213.155.135.83213.248.70.17;1;1;1
154.54.60.246149.6.70.22;1;1;1
62.115.141.11180.239.192.46;1;1;1
23.57.99.24572.52.1.217;1;1;1
93.191.173.15472.52.54.168;1;1;1
212.152.192.2662.218.2.10;1;1;1
90.147.80.205193.201.28.37;1;1;1
217.29.66.225185.182.211.22;1;1;1
90.147.80.205193.201.28.33;1;1;1
90.147.80.205193.201.28.32;1;1;1
90.147.80.205193.201.28.31;1;1;1
212.6.118.246195.60.111.61;1;1;1
154.54.57.154149.14.146.50;1;1;1
91.222.4.13591.222.4.25;1;1;1
66.37.238.1464.253.167.238;1;1;1
212.143.12.108212.143.7.244;1;1;1
62.96.34.3362.96.34.34;1;1;1
213.248.93.18562.154.27.74;1;1;1
154.54.59.194149.6.30.10;1;0;0
149.14.88.242195.226.66.241;1;1;1
62.115.151.123209.221.139.9;1;1;1
80.255.14.8181.95.15.34;1;1;1
87.245.227.133185.56.174.66;1;1;1
217.118.0.101185.100.239.41;1;1;1
216.66.50.106144.121.35.38;1;1;1
149.14.222.146195.191.219.17;1;1;1
217.29.66.68212.74.65.25;1;1;1
94.142.97.6213.140.33.161;1;1;1
77.245.26.6577.245.26.18;1;1;1
148.62.41.13572.3.129.161;1;1;1
59.154.142.40220.101.73.6;1;1;1
80.65.130.1180.65.130.3;1;1;1
62.168.98.30195.168.67.218;1;1;1
62.115.114.86213.248.95.107;1;1;1
185.25.192.77217.197.214.30;1;1;1
217.29.66.218185.142.153.20;1;1;1
5.11.10.17177.246.57.0;1;1;1
78.24.208.11894.125.60.9;1;1;1
185.84.18.2678.153.231.123;1;1;1
172.253.65.176216.239.58.254;1;1;1
12.123.38.12512.87.194.74;1;1;1
87.245.248.69193.242.168.226;1;1;1
193.201.28.11151.6.5.141;1;0;0
139.156.127.1384.246.25.30;1;1;1
81.95.2.1385.56.20.22;1;1;1
208.185.7.24338.135.71.210;1;1;1
62.115.151.1935.179.204.238;1;1;1
212.73.203.170195.234.44.3;1;0;0
81.95.2.11462.141.47.20;1;1;1
154.54.61.34130.117.14.94;1;1;1
151.6.5.191151.7.32.13;1;1;1
89.1.16.13089.1.34.2;1;1;1
154.54.57.162149.14.147.242;1;1;1
64.125.29.2664.125.29.103;1;1;1
144.232.14.7144.228.5.62;1;0;1
46.229.126.246.229.126.34;1;1;1
64.125.29.1208.185.125.106;1;1;1
157.161.254.154157.161.251.10;1;1;1
180.87.38.2180.87.12.226;1;1;0
212.6.114.206212.6.114.202;1;1;1
138.187.129.26138.187.130.114;1;1;1
149.6.110.1625.39.188.135;1;1;1
157.130.70.214204.78.53.129;1;1;1
193.108.5.226213.180.82.3;1;1;0
83.167.56.15483.167.55.148;1;1;1
130.117.14.154213.200.119.14;1;1;1
80.91.251.234213.248.89.122;1;1;1
88.81.245.22277.88.200.222;1;1;1
5.254.105.285.14.2.134;1;1;1
81.173.192.11789.1.16.130;1;1;1
130.117.0.121154.54.58.166;1;1;1
193.201.28.20212.74.66.84;1;1;1
216.191.65.133199.212.172.198;1;1;1
154.54.0.142154.54.13.162;1;1;1
84.18.192.1184.18.192.18;1;1;1
77.109.128.23882.197.164.118;1;1;1
144.232.5.158144.228.22.130;1;1;1
92.79.217.126217.28.97.3;1;1;1
151.6.12.59151.6.15.215;1;1;1
184.105.222.21184.105.213.173;1;1;1
154.54.27.169154.54.84.214;1;1;1
194.105.143.1089.33.121.18;1;1;1
62.115.156.67213.203.192.9;1;1;1
58.138.112.214202.232.13.198;1;1;1
149.11.0.110185.57.221.129;1;1;1
46.249.203.705.153.91.229;1;1;1
213.171.108.14213.171.109.53;1;1;1
176.58.24.76176.58.24.118;1;1;1
32.114.218.22203.163.68.100;1;1;1
125.29.26.58133.208.191.11;1;1;1
213.155.129.18962.214.38.53;1;1;1
80.179.165.10580.179.165.25;1;0;1
85.24.152.583.218.89.231;1;1;1
149.6.4.178212.147.128.18;1;1;1
12.122.28.4612.122.30.22;1;1;1
212.74.80.23962.23.80.58;1;1;1
87.245.232.23487.245.236.143;1;1;1
87.245.232.23487.245.236.141;1;1;1
154.54.11.13812.122.135.102;1;1;1
199.204.90.37199.204.90.53;1;1;1
81.16.152.22685.31.8.51;1;1;1
40.129.34.25184.80.183.63;1;1;1
80.19.30.154217.149.80.2;1;1;1
195.22.208.73195.22.214.245;1;1;1
83.167.55.148213.152.0.202;1;1;1
195.94.75.50195.94.75.25;1;1;1
91.223.58.2591.223.58.33;1;1;1
217.29.66.12283.149.129.130;1;1;1
154.54.60.246154.54.37.58;1;1;1
212.118.242.7491.189.93.254;1;1;1
213.254.0.15213.254.2.138;1;1;1
212.23.142.249212.23.142.217;1;1;1
64.125.21.22213.152.225.236;1;1;1
154.54.58.141154.25.6.14;1;1;1
77.128.11.11377.154.115.122;1;1;1
77.48.243.13081.91.95.14;1;1;1
77.238.190.10277.238.190.103;0;0;1
154.25.10.218149.14.83.10;1;1;1
62.115.142.19562.115.144.185;1;1;1
154.54.56.129130.117.1.250;1;1;1
62.115.116.16462.115.169.109;1;1;1
151.6.0.6151.6.0.76;1;0;0
213.198.72.21884.200.230.81;1;1;1
62.148.174.12562.148.187.83;1;1;1
130.117.14.15489.149.184.14;1;1;1
199.204.90.53192.41.0.210;1;1;1
185.41.75.32185.41.75.22;0;0;1
62.115.116.127213.248.79.18;1;1;1
79.104.229.45195.239.139.166;1;1;1
5.56.17.122185.157.23.188;1;1;1
212.122.64.65212.122.76.74;1;1;1
213.248.89.12285.9.32.242;1;1;1
154.54.60.170130.117.48.138;1;1;1
154.54.60.174154.54.39.126;1;1;1
130.117.14.944.69.153.2;0;0;1
149.29.1.162185.82.141.218;1;1;1
72.52.92.54216.66.78.90;1;1;1
32.113.105.62194.196.130.130;1;1;1
130.117.50.6149.11.64.174;1;1;1
209.82.118.11865.61.192.186;1;1;1
87.245.233.8887.245.193.162;1;1;1
88.86.96.19588.86.96.43;1;1;1
83.167.56.247158.255.112.213;1;1;1
203.208.149.77203.208.131.162;1;1;1
80.239.135.52146.188.112.57;1;1;1
193.206.136.13185.136.176.36;0;1;0
62.115.116.160213.155.129.189;1;1;1
64.125.28.9964.125.26.55;1;1;1
130.117.1.10149.6.128.70;1;1;1
130.117.3.66154.25.0.26;1;1;1
77.243.32.161212.98.127.45;1;1;1
217.29.66.12178.24.208.188;1;0;1
95.128.200.3695.128.200.37;1;0;0
95.128.200.3695.128.200.38;0;1;1
154.25.6.162149.14.102.58;1;1;1
84.233.163.13080.88.88.41;1;1;1
62.115.15.24291.103.114.180;1;1;1
217.29.66.11687.245.232.228;1;1;1
213.236.0.49213.236.2.2;1;1;1
185.52.26.183185.96.94.41;1;1;1
154.25.4.214194.63.255.5;1;1;1
129.250.2.10381.20.69.254;1;1;1
217.29.66.68212.74.76.185;1;1;1
185.8.176.291.92.113.2;1;1;1
124.108.116.16124.108.117.142;0;0;1
80.91.246.162213.248.81.142;1;1;1
66.209.64.11766.209.64.86;1;1;1
80.93.131.238185.201.64.252;1;1;0
62.115.115.161213.248.97.21;1;0;1
154.54.37.58149.6.71.90;1;1;1
212.74.73.13784.14.25.93;1;1;1
103.1.77.16103.1.76.138;1;1;1
149.6.187.12683.244.249.254;0;1;0
213.239.252.30213.239.239.126;1;1;1
12.122.135.912.249.27.10;1;1;1
144.232.13.195144.232.13.14;1;1;1
217.196.129.6217.196.129.134;1;1;1
95.100.253.248185.217.104.6;1;1;1
62.115.138.23662.115.136.81;1;1;1
87.245.246.113185.176.72.73;1;1;1
87.245.246.113185.176.72.71;1;1;1
4.68.63.23067.16.191.158;1;1;1
58.138.102.98210.138.107.34;1;1;1
84.116.224.14295.77.112.242;1;1;1
149.6.148.46157.157.145.238;1;0;1
193.138.31.7212.97.112.33;1;1;1
66.28.4.197154.54.3.10;1;1;1
77.235.191.11794.100.69.166;1;1;1
87.245.236.18346.182.218.2;1;1;1
213.161.70.5180.87.0.221;1;1;1
154.54.85.18154.18.3.90;1;1;1
62.115.142.14062.115.139.7;1;1;1
85.18.191.1793.43.87.70;1;1;1
129.250.2.133129.250.5.154;1;1;1
154.54.36.90149.6.168.138;1;1;1
208.185.185.102162.252.176.86;1;1;1
80.81.192.18781.95.15.194;1;1;1
216.150.143.19207.45.175.158;1;1;1
81.95.2.18681.94.59.169;1;1;1
149.11.38.14283.137.16.59;1;1;1
62.115.137.169213.248.93.185;1;1;1
195.72.199.79195.72.195.59;1;1;1
184.105.64.238216.66.95.34;1;1;1
154.54.59.85154.54.59.97;1;1;1
213.29.165.78195.144.98.114;1;1;1
154.54.63.2154.54.60.189;1;1;1
80.228.90.20180.228.90.97;1;1;1
81.95.2.146185.115.177.252;1;1;1
83.238.251.4787.204.225.53;1;0;1
217.116.14.22982.194.65.42;1;1;1
62.115.41.34194.150.189.185;1;1;1
62.196.52.23862.196.54.26;1;1;1
72.52.92.130216.66.88.190;1;1;1
216.200.132.10264.235.62.158;1;1;1
212.6.114.22281.14.249.53;1;1;1
154.24.1.5038.122.24.202;1;1;1
90.147.80.21090.147.80.226;1;1;1
87.245.234.17387.245.236.177;1;0;0
212.24.206.137212.24.206.153;1;1;1
144.121.109.127160.72.248.59;1;1;1
87.236.158.14587.236.157.47;1;1;1
185.35.182.233156.67.192.94;1;1;1
94.31.36.178195.248.70.34;1;1;1
104.44.11.60104.44.238.36;1;1;1
165.166.254.5066.153.207.38;1;1;1
154.54.3.13838.88.38.154;1;1;1
62.115.61.189165.231.166.242;1;1;1
83.103.40.66195.32.69.198;1;1;1
130.117.1.181154.25.10.218;1;1;1
130.180.202.5591.223.58.38;1;1;1
154.25.1.222149.6.151.22;1;1;1
154.54.60.89154.54.56.17;1;1;1
87.245.232.3987.245.249.214;1;1;1
94.31.38.11481.19.54.185;1;1;1
83.231.181.21481.23.63.140;1;1;1
154.25.12.138149.11.120.10;1;1;1
4.15.104.6192.240.191.165;1;1;1
18.4.7.65128.30.13.26;1;1;1
217.29.66.11687.245.233.108;1;1;1
90.147.80.990.147.80.242;1;1;1
193.251.151.151193.251.131.200;1;1;1
130.117.49.126149.11.90.26;0;1;1
217.193.29.110194.11.167.2;1;1;1
213.192.4.15089.22.64.147;1;1;1
130.117.0.2130.117.14.118;1;1;1
91.195.241.10291.195.241.118;0;0;1
46.33.66.226212.80.163.2;1;1;1
149.29.1.162185.82.141.170;1;1;1
149.6.118.24391.194.99.148;1;1;1
154.24.13.24238.32.124.50;1;1;1
62.115.121.1362.115.153.241;1;1;1
65.29.1.3365.29.1.99;1;1;1
149.11.115.22185.18.172.147;1;1;1
89.1.16.12689.1.85.90;1;1;1
213.248.73.21431.210.12.89;1;1;1
46.33.83.16685.93.0.4;1;1;1
62.78.107.16962.78.110.217;1;1;1
145.254.2.19492.79.214.165;1;1;1
195.8.1.66195.8.10.18;1;1;1
184.105.16.2274.208.1.229;1;1;1
62.115.181.1895.142.106.147;1;1;1
78.4.98.21480.91.48.78;1;1;1
78.4.98.21480.91.48.77;1;1;1
5.56.19.21088.86.99.242;1;1;1
130.117.14.90129.250.4.90;1;1;1
185.96.186.8185.18.172.40;1;1;1
185.79.168.165185.79.169.141;1;1;1
46.235.143.21746.235.143.222;1;1;1
138.187.129.26138.187.129.13;1;1;1
194.19.203.125194.19.203.126;1;1;1
154.25.6.90149.6.74.26;1;1;1
81.95.15.1185.56.20.82;1;1;1
58.138.99.3358.138.88.9;1;1;1
212.2.161.15478.153.193.33;1;1;1
89.149.133.20284.233.248.122;1;0;1
90.147.80.218194.116.96.4;1;1;1
217.197.214.2217.197.214.14;1;1;1
72.31.188.17171.44.1.210;1;1;1
87.245.233.246185.148.36.101;1;1;1
216.150.128.25216.150.128.11;1;1;1
154.54.39.126149.6.11.186;1;1;1
64.125.29.20364.125.30.247;1;1;1
77.154.127.10677.154.127.190;1;1;1
69.30.209.216192.187.107.71;1;1;1
129.250.4.71129.250.4.77;1;1;1
84.116.187.7384.116.187.94;1;1;1
129.250.4.71129.250.4.79;1;1;1
93.191.173.16295.100.253.232;1;1;1
96.34.173.24096.34.0.205;1;1;1
149.11.120.1031.177.56.93;1;1;1
168.168.41.209168.168.43.234;0;1;1
184.105.213.173184.105.213.69;1;1;1
195.10.255.4681.95.51.14;0;0;1
80.81.192.18780.255.14.58;1;1;1
138.187.129.62138.187.137.53;1;1;1
87.245.245.14591.200.32.5;1;1;1
194.204.175.10280.54.0.86;1;1;1
193.75.3.119213.239.71.202;1;1;1
90.145.216.5590.145.146.131;1;1;1
62.218.2.1062.218.116.66;1;1;1
89.221.165.213178.20.216.1;1;1;0
84.116.221.7784.116.221.90;1;1;1
84.116.221.7784.116.221.94;1;1;1
89.149.135.19477.67.94.214;1;1;1
83.88.2.16787.54.34.10;1;1;1
185.115.172.238185.115.172.237;1;1;1
4.69.135.1184.35.116.242;1;1;1
130.117.48.234149.11.170.138;1;1;1
84.116.217.23895.77.112.102;1;1;1
184.104.193.18184.105.222.165;1;1;1
130.117.14.154141.136.107.133;1;1;1
72.52.1.15523.57.99.249;1;1;1
81.95.2.6294.186.129.217;1;1;1
80.239.194.16685.22.145.210;1;1;1
23.210.53.3623.210.51.37;1;1;1
64.125.29.4964.125.28.95;1;1;1
212.24.206.15387.254.122.249;1;0;0
64.125.29.4964.125.28.99;1;1;1
93.32.83.492.42.87.225;1;1;1
130.117.0.141130.117.3.102;1;1;1
84.91.0.14195.245.142.161;1;1;1
62.40.98.36195.66.224.238;1;1;1
62.115.116.16262.115.38.214;1;1;1
62.115.116.16262.115.38.210;1;1;1
130.117.14.944.69.203.241;0;0;1
80.91.250.65213.248.93.166;1;1;1
212.121.255.22212.121.255.31;1;1;1
154.54.60.126149.11.0.62;1;1;1
112.174.89.150203.234.255.238;1;1;1
130.117.2.2149.6.84.66;1;1;1
176.10.180.105213.80.97.15;1;1;1
217.19.153.5046.232.136.92;1;1;1
213.239.252.2288.198.241.254;1;1;1
4.69.159.3462.67.33.210;1;1;1
4.69.159.3462.67.33.211;1;1;1
62.115.117.19362.115.151.119;1;1;1
217.76.96.255217.76.99.254;1;1;1
144.208.208.151144.208.208.129;1;1;1
151.6.15.227151.5.145.234;1;0;0
212.119.24.13091.201.166.113;1;1;1
62.115.121.11980.91.247.83;1;1;1
130.117.15.94193.251.151.151;1;1;1
195.0.240.60195.0.243.2;1;1;1
87.204.227.7381.210.2.82;1;1;1
185.28.167.220185.28.167.165;1;1;1
195.99.127.7562.7.113.27;1;1;1
205.214.65.138205.214.65.114;1;1;1
213.80.87.7383.145.13.2;1;1;1
93.94.135.1293.94.133.78;0;1;1
149.14.69.22677.244.96.217;1;1;1
62.149.191.4262.149.185.12;1;1;1
129.250.3.7881.20.65.166;1;1;1
81.201.117.20962.209.55.14;1;1;1
208.185.63.117199.83.115.150;1;1;1
129.250.2.22129.250.5.182;0;0;1
154.54.59.181154.54.59.210;1;1;1
154.25.12.77149.11.21.102;1;1;1
184.105.213.69216.66.40.42;1;1;1
95.142.106.147176.58.24.76;1;1;1
176.10.178.25346.59.112.59;1;1;1
145.145.176.46145.145.4.45;1;1;1
185.182.211.22185.182.211.38;1;1;1
130.117.14.154213.200.121.109;1;1;1
54.239.108.13352.93.24.82;0;0;1
216.244.88.41216.244.88.43;1;1;1
213.155.136.2062.115.115.99;1;1;1
130.117.48.146149.6.9.178;1;1;1
87.236.158.16487.236.154.123;1;1;1
85.95.26.25062.216.147.138;0;1;1
208.184.110.7466.151.144.70;1;1;1
130.117.14.944.69.162.186;0;1;0
64.125.27.11216.200.155.82;1;1;1
2.228.159.42147.123.64.22;1;1;1
62.115.138.173213.155.135.121;1;1;1
94.18.190.3493.176.95.59;1;1;1
212.0.199.111212.0.200.166;1;1;1
149.6.48.3885.195.62.37;1;1;1
154.54.7.158154.54.28.70;1;1;1
154.54.39.186149.11.39.18;1;1;1
91.216.219.10217.18.43.4;0;0;1
149.6.174.24295.129.200.120;1;1;1
5.56.19.1265.100.4.113;1;1;1
93.54.47.21089.96.161.130;1;1;1
129.250.3.78212.119.24.130;1;1;1
80.169.62.246193.109.72.9;1;1;1
145.254.2.194188.111.129.41;1;1;1
213.29.165.82213.210.171.143;1;1;1
62.115.114.69213.248.74.47;1;1;1
194.116.96.4213.212.128.90;1;1;1
212.162.64.132212.162.64.97;1;1;1
40.138.82.18940.134.242.113;1;1;1
64.125.30.24764.125.31.22;1;1;1
180.231.217.122180.87.38.6;1;1;1
62.115.137.21180.239.195.74;1;1;1
83.167.56.247213.152.16.90;1;1;1
62.115.121.11213.155.129.189;1;1;1
12.122.160.2912.91.160.66;1;0;1
81.95.15.18185.48.244.93;1;1;1
184.105.222.15764.62.249.90;1;1;1
81.95.15.18185.48.244.97;1;1;1
5.11.10.21977.246.57.37;1;1;1
81.171.116.8169.16.191.97;1;1;1
88.86.98.221178.23.233.233;1;1;1
154.54.57.186195.12.254.26;1;1;1
80.120.48.6193.109.74.1;1;0;0
202.97.62.61101.95.88.193;1;1;1
83.231.187.154212.47.201.106;1;1;1
77.111.212.7977.111.212.13;1;1;1
213.203.192.238217.69.91.200;1;1;1
106.10.131.217106.10.225.201;0;0;1
195.60.190.27193.218.0.49;0;0;1
195.60.190.27193.218.0.48;0;1;0
84.116.238.6184.116.239.9;1;1;1
213.248.70.17212.51.31.213;1;1;1
166.49.208.202166.49.168.193;1;1;1
154.54.80.182154.24.53.18;1;1;1
85.31.8.51185.6.96.9;1;1;1
216.66.90.78217.170.19.68;1;1;1
64.125.30.5464.125.30.234;1;1;1
130.117.0.166213.140.39.30;1;1;1
81.95.15.11880.255.14.134;1;1;1
209.200.160.232216.239.126.193;1;0;1
93.55.169.12093.47.183.74;1;1;1
217.239.55.13080.157.204.38;1;1;1
154.54.89.101154.54.83.170;1;1;1
82.197.168.3277.109.135.198;1;1;1
83.167.55.14883.167.55.13;1;1;1
80.239.128.11889.149.183.70;1;1;0
213.248.74.4793.176.93.35;1;1;1
62.115.61.24780.67.4.226;1;1;1
63.251.63.6672.5.12.77;1;1;1
173.208.113.723.105.156.1;1;1;1
154.54.57.130154.54.58.141;1;1;1
130.117.14.944.69.148.109;0;1;1
130.117.0.30149.11.20.50;1;1;1
80.86.97.9780.86.97.134;1;1;1
78.24.208.1885.62.85.120;1;0;1
151.7.40.196151.7.40.147;1;1;1
80.243.161.24185.31.10.149;1;1;1
195.144.164.14185.152.16.249;1;1;1
62.115.133.18580.231.217.182;1;1;1
154.54.6.10238.122.46.150;1;1;1
129.250.3.82116.51.30.91;1;1;1
83.151.156.1091.220.7.4;1;1;1
154.25.2.50149.6.150.122;1;1;1
217.21.246.6237.17.218.165;1;1;1
213.59.211.63188.254.22.226;1;1;0
87.245.232.16287.245.227.145;1;1;1
212.74.67.143212.31.226.26;1;1;1
81.95.2.130213.208.156.146;1;1;1
149.11.166.210130.180.202.1;1;1;1
195.110.85.25080.247.52.4;0;1;1
37.17.218.16537.17.218.13;1;1;1
46.59.113.125176.10.179.82;0;0;1
31.172.1.1031.172.2.38;1;1;1
212.239.108.132213.92.84.162;1;1;1
91.246.70.7491.246.70.33;1;1;1
90.147.80.210217.29.68.41;1;0;1
149.6.135.262.213.203.85;1;1;1
88.157.154.38193.126.12.242;1;1;1
130.117.50.165154.54.38.158;1;1;1
81.95.15.122195.202.135.106;1;1;1
112.174.80.233112.174.88.221;1;1;1
80.92.112.7583.219.160.4;1;1;1
66.196.65.21066.196.65.217;1;1;1
129.250.4.107192.80.17.102;1;0;1
91.206.9.12681.16.111.252;1;1;1
12.122.2.18112.122.117.165;1;1;1
130.117.14.15489.149.180.226;1;1;1
151.6.1.13151.6.2.81;1;0;0
217.29.66.246185.89.136.25;1;1;1
62.115.151.10391.193.99.10;1;1;1
134.222.48.176134.222.153.15;1;1;1
154.54.60.250149.6.70.22;1;1;1
85.22.145.21091.136.128.10;1;1;1
144.208.208.136144.208.211.101;1;1;1
87.245.233.5787.245.245.145;1;1;1
213.75.14.154213.75.14.163;1;1;1
64.62.249.90192.228.109.122;1;1;1
178.19.52.106178.19.52.107;0;1;1
154.54.37.246154.54.38.22;1;1;1
154.54.28.110154.24.22.125;1;1;1
154.24.22.1038.142.200.82;1;1;1
62.115.141.147202.232.1.69;1;1;1
208.185.171.106108.170.0.37;1;1;1
12.129.2.10812.129.29.221;1;1;1
154.54.57.229130.117.50.202;1;1;1
212.6.115.2212.6.114.94;1;1;1
212.39.69.15587.243.116.2;1;1;1
200.63.150.178190.183.59.78;1;1;1
82.119.246.6582.119.246.166;1;1;1
217.29.66.9062.149.191.52;1;1;1
184.105.81.173184.105.138.218;1;1;1
213.155.135.12162.115.139.203;1;1;1
62.27.95.18212.172.207.226;1;1;1
64.125.29.18764.125.29.31;1;1;1
31.44.34.15031.44.34.162;1;1;1
62.140.24.13094.230.49.3;1;1;1
154.54.29.12638.104.184.91;1;1;1
90.147.80.210217.29.66.208;1;1;1
87.253.224.12987.253.225.82;1;0;1
12.122.28.20512.123.159.41;1;1;1
116.251.113.138119.38.215.137;1;1;1
203.208.191.17059.154.142.40;1;1;1
213.203.192.9213.203.213.254;1;1;1
203.131.245.174202.83.240.242;1;1;1
129.250.4.90129.250.3.69;1;1;1
135.11.7.198135.11.7.4;1;1;1
193.201.28.31212.66.96.126;1;1;1
154.25.3.54149.11.72.6;1;1;1
87.245.236.22681.17.112.213;1;1;1
176.10.181.546.59.112.52;1;1;1
37.128.137.11137.128.137.113;1;1;1
62.115.140.12562.115.15.242;1;1;1
5.11.10.1555.11.10.171;1;1;1
212.74.80.229213.41.117.106;1;1;1
62.40.98.11791.210.16.147;1;1;1
82.135.16.143212.204.101.22;1;1;1
82.197.164.9277.109.135.62;1;1;1
68.86.123.7450.227.110.170;1;0;1
166.49.237.189166.49.195.51;1;1;1
130.117.1.181149.11.64.110;1;1;1
212.74.70.83213.215.233.246;1;1;1
104.207.214.34159.63.6.2;1;1;1
54.239.111.3352.93.24.92;1;0;0
46.249.50.61109.237.222.200;1;1;0
109.200.218.2475.200.30.75;1;1;1
130.117.0.121154.54.60.22;1;1;1
130.244.205.5130.244.200.89;1;1;1
129.250.4.69129.250.6.162;1;1;1
154.54.47.253154.54.87.190;1;1;1
154.54.59.10149.6.11.22;1;1;1
62.104.191.19462.104.199.17;1;1;1
185.8.179.40185.8.179.19;1;1;1
130.117.14.15489.149.132.82;0;0;1
87.117.210.3087.117.210.61;1;1;1
213.208.156.14686.111.43.225;1;1;1
149.14.82.1515.104.137.142;1;1;1
154.54.30.24238.142.163.138;1;1;1
213.254.214.24646.33.68.110;1;1;0
64.125.26.55216.200.155.214;1;0;1
81.95.15.19477.235.170.178;1;1;1
129.250.4.71129.250.4.11;1;1;1
154.54.59.50149.6.1.90;1;1;1
74.142.243.9897.65.222.17;1;1;1
149.6.116.17062.148.62.175;1;1;1
154.54.83.170154.24.63.122;1;1;1
199.187.245.58199.187.245.86;1;1;1
4.69.202.2214.15.104.6;1;1;1
84.116.134.3484.116.191.114;1;1;1
96.34.108.16196.34.107.131;1;1;1
208.113.156.4208.113.156.14;1;1;1
18.0.161.1318.0.161.6;1;1;1
154.24.62.16238.140.148.2;1;1;1
166.49.129.39109.159.252.163;1;1;1
213.248.84.6148.122.8.210;1;1;1
216.66.84.2781.0.192.30;1;1;1
62.115.121.1562.115.167.197;1;1;1
216.66.90.78213.207.9.92;1;1;1
83.224.46.7483.224.126.82;1;1;1
211.53.173.166115.68.63.78;1;0;1
129.250.5.192129.250.207.22;1;1;1
217.29.66.18977.94.139.211;1;1;1
114.31.202.87114.31.202.123;1;1;1
154.54.60.89154.54.59.2;1;1;1
213.172.120.50213.172.118.138;1;1;1
80.255.14.585.232.3.218;1;1;1
212.74.67.14380.251.189.182;1;1;1
213.155.130.10180.91.252.23;1;1;1
23.211.114.772.52.55.216;1;1;1
220.128.7.70220.128.19.181;1;1;1
129.250.2.85129.250.2.25;1;1;1
64.125.29.12664.125.26.143;0;1;1
38.104.217.66206.212.241.2;1;1;1
62.40.124.45198.71.45.6;1;1;1
212.72.42.25491.203.212.14;1;1;1
4.68.38.2374.69.141.130;1;1;1
52.93.31.5952.93.4.26;1;1;1
62.115.137.12962.115.169.109;1;1;1
72.250.229.672.250.229.5;1;1;1
178.248.223.222178.248.223.217;1;1;1
130.117.14.15489.149.134.50;1;1;1
89.149.135.194213.254.226.130;1;1;0
64.125.29.1964.125.26.43;1;1;1
66.28.4.18238.140.106.162;1;1;1
130.117.49.153154.54.60.170;1;1;1
64.125.27.78208.185.185.102;1;1;1
80.87.163.335.61.84.146;1;1;1
130.117.49.153154.54.60.178;1;1;1
106.10.128.3106.10.131.216;1;1;1
154.54.60.126149.11.0.46;1;1;1
